timestamp source destination sourceport destport databytes
3.489952 75 5 3143 119 512
3.490928 5 75 119 3143 0
3.495808 16 5 119 3853 0
3.502640 33 2 1167 2005 0
3.504592 41 2 1119 1951 0
3.505568 2 33 2005 1167 512
3.506544 2 41 1951 1119 512
3.517280 35 2 1076 1964 0
3.520208 2 35 1964 1076 212
3.531922 5 62 4971 119 37
3.539728 38 5 119 3854 106
3.556320 17 20 25 3173 45
3.566081 5 38 3854 119 0
3.575842 35 2 1076 1964 0
3.576817 48 2 1161 2032 0
3.579744 2 35 1964 1076 212
3.580720 2 48 2032 1161 512
3.595360 4 5 4241 119 0
3.596337 1 2 1223 2046 0
3.599264 2 1 2046 1223 0
3.612928 37 2 1131 1941 0
3.613906 2 37 1941 1131 212
3.615856 5 38 3854 119 39
3.623664 17 20 25 3173 0
3.631472 15 2 4472 80 0
3.633424 2 15 80 4472 256
3.641232 79 80 25 3615 0
3.643184 80 79 3615 25 0
3.686128 10 2 1202 2029 0
3.691008 2 10 2029 1202 512
3.691009 17 34 25 40620 8
3.699792 74 17 3096 25 34
3.713456 4 5 4241 119 35
3.717360 37 2 1131 1941 0
3.719312 20 17 3173 25 0
3.720288 17 20 25 3173 0
3.729073 2 37 1941 1131 212
3.730048 2 103 20 56804 0
3.731024 2 103 21 56796 24
3.732000 2 36 20 6905 512
3.733952 2 106 2607 1438 1
3.745665 38 5 119 3854 0
3.764208 67 2 1114 2025 0
3.766160 5 55 119 4583 0
3.767136 2 67 2025 1114 512
3.767137 2 67 2025 1114 512
3.767138 12 2 1064 20 0
3.768112 20 17 3173 25 0
3.770064 2 67 2025 1114 512
3.770066 17 20 25 3173 0
3.770067 2 12 20 1064 256
3.775920 46 5 4324 119 512
3.775921 5 46 119 4324 0
3.780800 15 2 4472 80 0
3.783728 2 15 80 4472 256
3.789584 97 2 1029 20 0
3.792512 2 97 20 1029 512
3.793488 2 97 20 1029 512
3.803248 26 5 4495 119 512
3.804224 5 26 119 4495 0
3.813008 34 17 40620 25 0
3.818864 33 2 1167 2005 0
3.818866 13 14 17873 80 0
3.820816 2 33 2005 1167 512
3.831552 41 2 1119 1951 0
3.834480 16 5 119 3853 15
3.836432 67 2 1114 2025 0
3.840336 2 41 1951 1119 512
3.844241 5 16 3853 119 6
3.857905 46 5 4324 119 512
3.858880 107 8 119 1599 5
3.860832 46 5 4324 119 512
3.869616 26 5 4495 119 512
3.869617 38 5 119 3854 41
3.874496 26 5 4495 119 512
3.889136 17 74 25 3096 0
3.894992 12 2 1064 20 0
3.894993 57 5 3114 119 35
3.895970 5 57 119 3114 0
3.896944 2 12 20 1064 256
3.896945 16 5 119 3853 0
3.906704 67 2 1114 2025 0
3.915488 37 2 1131 1941 0
3.916464 17 74 25 3096 46
3.918416 2 37 1941 1131 212
3.920369 103 2 56804 20 0
3.921345 106 2 1438 2607 0
3.923297 103 2 56804 20 0
3.927200 2 103 20 56804 0
3.930129 8 107 1599 119 0
3.938912 10 2 1202 2029 0
3.942816 2 10 2029 1202 512
3.948672 35 2 1076 1964 0
3.949648 2 35 1964 1076 212
3.955504 48 2 1161 2032 0
3.957456 2 48 2032 1161 512
3.965264 103 2 56796 21 0
3.965265 12 2 1064 20 0
3.966240 5 38 3854 119 0
3.969168 2 12 20 1064 256
3.995521 5 38 3854 119 6
4.016592 15 2 4472 80 0
4.017568 8 26 3880 119 0
4.018544 2 15 80 4472 256
4.062464 50 2 55296 20 0
4.065392 2 50 20 55296 512
4.065393 50 2 55296 20 0
4.066368 2 50 20 55296 512
4.066369 2 50 20 55296 512
4.092721 37 2 1131 1941 0
4.094672 2 37 1941 1131 212
4.100528 26 8 119 3880 0
4.101504 8 26 3880 119 0
4.107360 103 2 56804 20 0
4.109312 35 2 1076 1964 0
4.110288 2 103 20 56804 0
4.111264 2 35 1964 1076 212
4.136640 15 2 4472 80 0
4.138592 2 15 80 4472 256
4.142496 33 2 1167 2005 0
4.142498 41 2 1119 1951 0
4.144448 2 33 2005 1167 512
4.146400 2 41 1951 1119 512
4.166896 12 2 1064 20 0
4.167872 5 4 119 4241 0
4.168848 2 12 20 1064 256
4.173728 35 2 1076 1964 0
4.176656 2 35 1964 1076 212
4.186416 38 5 119 3854 42
4.203008 17 92 25 3491 1
4.203984 26 8 119 3880 58
4.218624 86 85 80 2540 85
4.239120 2 31 1996 1263 512
4.260593 74 17 3096 25 6
4.276208 92 17 3491 25 0
4.284992 10 2 1202 2029 0
4.285968 62 5 119 4971 15
4.286944 2 10 2029 1202 512
4.287920 17 74 25 3096 0
4.295728 12 2 1064 20 0
4.299632 2 12 20 1064 256
4.325984 15 2 4472 80 0
4.328913 2 15 80 4472 256
4.329889 8 26 3880 119 0
4.336720 48 2 1161 2032 0
4.339648 2 48 2032 1161 512
4.343552 17 74 25 3096 50
4.348432 75 22 1298 80 0
4.350384 22 75 80 1298 0
4.354288 63 108 3922 25 0
4.359168 5 62 4971 119 43
4.366000 5 38 3854 119 0
4.378689 22 75 80 1298 0
4.378690 109 2 1133 21 13
4.393329 75 22 1298 80 0
4.396256 16 5 119 3853 5
4.399186 16 5 119 3853 0
4.400160 5 16 3853 119 0
4.407968 85 86 2540 80 0
4.418704 2 109 21 1133 29
4.431392 12 2 1064 20 0
4.432368 2 12 20 1064 256
4.447008 35 2 1076 1964 0
4.448960 8 110 4968 119 512
4.449936 8 110 4968 119 512
4.449937 8 110 4968 119 16
4.450912 2 35 1964 1076 212
4.451888 41 2 1119 1951 0
4.453840 2 41 1951 1119 512
4.459696 33 2 1167 2005 0
4.460672 15 2 4472 80 0
4.461648 2 33 2005 1167 512
4.462624 2 15 80 4472 256
4.469456 86 85 80 2540 85
4.471408 8 111 3875 119 512
4.471409 8 111 3875 119 93
4.472384 85 86 2540 80 0
4.481169 110 8 119 4968 0
4.482145 8 110 4968 119 3
4.484096 85 86 2540 80 0
4.489952 75 5 2845 119 512
4.489954 5 75 119 2845 0
4.490928 85 86 2540 80 0
4.503616 75 22 1298 80 512
4.518256 8 112 2460 119 512
4.519232 8 112 2460 119 512
4.520208 8 112 2460 119 512
4.520209 8 112 2460 119 512
4.521184 8 112 2460 119 512
4.521185 8 112 2460 119 199
4.528016 110 8 119 4968 0
4.539729 8 87 3542 119 512
4.540704 8 87 3542 119 512
4.541680 8 87 3542 119 512
4.541681 8 87 3542 119 90
4.558272 12 2 1064 20 0
4.559248 86 85 80 2540 536
4.560224 2 12 20 1064 256
4.563153 38 5 119 3854 0
4.564128 5 38 3854 119 0
4.565104 85 94 8080 2600 85
4.566080 5 82 119 3935 0
4.567056 85 94 8080 2600 512
4.569984 8 113 3861 119 947
4.572912 87 8 119 3542 0
4.607072 85 86 2540 80 0
4.612928 15 2 4472 80 0
4.613904 2 15 80 4472 256
4.617808 49 47 1065 23 5
4.619760 111 8 119 3875 0
4.620736 47 45 1021 513 1
4.623665 8 111 3875 119 3
4.625616 8 7 3621 119 512
4.626592 8 7 3621 119 150
4.634400 10 2 1202 2029 0
4.636352 2 10 2029 1202 512
4.647088 92 114 3757 25 0
4.653921 87 8 119 3542 0
4.654896 8 87 3542 119 3
4.661728 8 83 1596 119 512
4.662704 8 83 1596 119 512
4.662706 8 83 1596 119 245
4.669536 113 8 119 3861 0
4.670512 8 113 3861 119 3
4.671488 22 75 80 1298 0
4.680272 74 17 3096 25 0
4.683200 80 115 3620 25 0
4.683201 8 61 3789 119 38
4.684176 94 85 2600 8080 0
4.685152 8 26 3880 119 43
4.685153 8 116 3821 119 42
4.686128 8 117 3857 119 42
4.687105 85 94 8080 2600 24
4.687106 8 77 3873 119 43
4.688080 8 118 3872 119 49
4.688081 8 119 3874 119 60
4.694912 85 86 2540 80 0
4.703696 8 107 1599 119 512
4.704672 8 107 1599 119 512
4.704673 118 8 119 3872 5
4.704674 8 107 1599 119 107
4.705648 119 8 119 3874 5
4.707600 77 8 119 3873 5
4.711504 22 75 80 1298 0
4.712480 8 77 3873 119 512
4.712481 8 77 3873 119 512
4.713457 8 77 3873 119 512
4.713458 8 77 3873 119 127
4.714432 8 118 3872 119 512
4.715408 8 118 3872 119 102
4.715409 35 2 1076 1964 0
4.719313 8 120 4923 119 43
4.719314 2 35 1964 1076 212
4.720290 8 119 3874 119 512
4.721264 45 47 513 1021 0
4.721266 8 119 3874 119 123
4.722240 47 45 1021 513 4
4.724192 45 44 1352 5000 6
4.730048 75 22 1298 80 512
4.730050 75 22 1298 80 87
4.730051 8 77 119 1413 5
4.737856 116 8 119 3821 0
4.739809 15 2 4472 80 0
4.740784 2 21 20 1397 512
4.740785 117 8 119 3857 15
4.741760 2 37 1941 1131 212
4.742736 74 17 3096 25 512
4.742737 2 121 80 1302 1
4.745664 2 15 80 4472 256
4.746640 74 17 3096 25 236
4.749568 86 85 80 2540 536
4.749570 8 122 1979 119 42
4.750544 8 117 3857 119 38
4.752496 86 85 80 2540 536
4.752497 61 8 119 3789 0
4.753472 116 8 119 3821 8
4.753473 48 2 1161 2032 0
4.755424 85 94 8080 2600 512
4.755425 2 48 2032 1161 512
4.756400 85 86 2540 80 0
4.758352 85 94 8080 2600 512
4.759328 77 8 119 3873 0
4.760304 8 77 3873 119 3
4.762256 6 2 1090 2023 0
4.764208 2 6 2023 1090 512
4.766160 41 2 1119 1951 0
4.767136 5 78 119 3299 0
4.768112 2 41 1951 1119 512
4.768113 8 123 1922 119 37
4.771040 22 32 80 1879 512
4.772992 12 2 1064 20 0
4.774944 2 12 20 1064 256
4.780800 117 8 119 3857 15
4.781776 35 2 1076 1964 0
4.782752 2 35 1964 1076 212
4.784705 33 2 1167 2005 0
4.785680 77 8 1413 119 0
4.786656 2 33 2005 1167 512
4.788608 109 2 1133 21 0
4.789584 47 49 23 1065 0
4.789585 7 8 119 3621 0
4.790560 8 7 3621 119 3
4.794464 112 8 119 2460 0
4.795441 8 112 2460 119 3
4.796417 8 42 3012 119 42
4.802273 8 117 3857 119 38
4.805200 122 8 119 1979 5
4.813008 117 8 119 3857 0
4.818864 8 124 1216 119 512
4.819840 8 124 1216 119 512
4.819841 111 8 119 3875 0
4.819842 26 8 119 3880 15
4.819843 8 124 1216 119 512
4.820816 8 124 1216 119 512
4.821792 8 124 1216 119 512
4.821793 8 124 1216 119 512
4.822768 8 124 1216 119 512
4.823744 8 124 1216 119 512
4.823746 85 86 2540 80 0
4.825696 8 26 3880 119 47
4.829600 22 75 80 1298 512
4.829602 120 8 119 4923 5
4.830576 22 75 80 1298 512
4.830577 50 2 55296 20 0
4.830578 117 8 119 3857 5
4.831553 60 30 3001 1187 56
4.831554 77 8 119 3873 43
4.833504 22 75 80 1298 512
4.834480 2 50 20 55296 512
4.834481 94 85 2600 8080 0
4.834482 22 75 80 1298 512
4.836432 2 50 20 55296 512
4.840336 8 117 3857 119 512
4.842288 8 117 3857 119 512
4.843264 8 117 3857 119 512
4.843265 8 117 3857 119 469
4.843266 8 5 4627 119 38
4.846192 118 8 119 3872 0
4.847169 8 118 3872 119 3
4.852048 31 2 1263 1996 0
4.853024 119 8 119 3874 0
4.854002 8 119 3874 119 3
4.854003 2 31 1996 1263 512
4.854976 75 22 1298 80 0
4.854978 2 31 1996 1263 512
4.855952 87 8 119 3542 0
4.857904 22 75 80 1298 512
4.858880 117 8 119 3857 0
4.859856 22 75 80 1298 512
4.859857 22 75 80 1298 512
4.867664 8 116 3821 119 512
4.867665 8 116 3821 119 512
4.868640 8 116 3821 119 512
4.868641 8 116 3821 119 512
4.869616 8 116 3821 119 512
4.870592 8 116 3821 119 512
4.870593 8 116 3821 119 273
4.871569 8 77 3873 119 49
4.872544 50 2 55296 20 0
4.872546 107 8 119 1599 0
4.873520 5 16 3853 119 0
4.873521 8 107 1599 119 3
4.874496 2 50 20 55296 512
4.881328 116 8 119 3821 0
4.884256 16 5 119 3853 0
4.885232 17 74 25 3096 0
4.888160 86 85 80 2540 536
4.889136 115 80 25 3620 0
4.890112 110 8 119 4968 5
4.890113 80 115 3620 25 0
4.891088 86 85 80 2540 536
4.894992 8 122 1979 119 512
4.894993 86 85 80 2540 536
4.894995 26 8 119 3880 15
4.895968 85 94 8080 2600 512
4.895969 30 60 1187 3001 0
4.896944 8 122 1979 119 512
4.896945 94 85 2600 8080 0
4.896946 8 122 1979 119 42
4.896947 94 85 2600 8080 0
4.897920 85 86 2540 80 0
4.898896 116 8 119 3821 0
4.899872 8 116 3821 119 3
4.900848 85 94 8080 2600 512
4.901825 122 8 119 1979 0
4.902800 85 94 8080 2600 512
4.902801 8 26 3880 119 37
4.903776 10 2 1202 2029 0
4.905728 2 10 2029 1202 512
4.918416 15 2 4472 80 0
4.919392 8 120 4923 119 512
4.920369 8 120 4923 119 512
4.921344 8 120 4923 119 512
4.921345 45 47 513 1021 0
4.922320 8 120 4923 119 512
4.922321 8 120 4923 119 512
4.923296 8 120 4923 119 512
4.923297 8 120 4923 119 512
4.923298 2 15 80 4472 256
4.924272 8 120 4923 119 125
4.930128 116 8 119 3821 13
4.933056 8 116 3821 119 0
4.935008 22 75 80 1298 512
4.936960 22 75 80 1298 512
4.937936 22 75 80 1298 512
4.938912 85 86 2540 80 0
4.939888 77 8 1413 119 512
4.942816 77 8 1413 119 512
4.943792 77 8 1413 119 6
4.946720 8 116 3821 119 35
4.949648 125 63 8042 25 0
4.953552 77 8 119 3873 5
4.957456 75 22 1298 80 0
4.958432 8 77 3873 119 512
4.958433 8 77 3873 119 102
4.958434 63 125 25 8042 0
4.960384 22 75 80 1298 512
4.962337 22 75 80 1298 512
4.962338 22 75 80 1298 512
4.963312 35 2 1076 1964 0
4.964288 2 35 1964 1076 212
4.966240 5 8 119 4627 0
4.976000 12 2 1064 20 0
4.976977 7 8 119 3621 0
4.977952 2 12 20 1064 256
4.977953 119 8 119 3874 5
4.978928 83 8 119 1596 0
4.979904 124 8 119 1216 0
4.980880 26 8 119 3880 15
4.980881 124 8 119 1216 0
4.982832 8 83 1596 119 3
4.984784 8 124 1216 119 512
4.984785 8 124 1216 119 512
4.985760 8 124 1216 119 512
4.985761 8 124 1216 119 512
4.986737 8 124 1216 119 512
4.988688 44 45 5000 1352 161
4.989664 8 26 3880 119 34
4.991616 86 85 80 2540 536
4.991617 8 119 3874 119 34
4.992592 45 47 513 1021 161
4.992593 112 8 119 2460 0
4.996496 119 8 119 3874 5
4.997472 47 49 23 1065 163
4.997473 86 85 80 2540 536
4.998448 85 86 2540 80 0
5.000000 21 2 1397 20 0
5.002928 5 38 3854 119 0
5.003904 2 21 20 1397 512
5.003905 2 21 20 1397 512
5.004880 85 86 2540 80 0
5.007809 8 110 4968 119 39
5.009760 94 85 2600 8080 0
5.010736 85 94 8080 2600 512
5.012688 124 8 119 1216 0
5.012689 85 94 8080 2600 512
5.013664 117 8 119 3857 0
5.014640 8 124 1216 119 512
5.014641 8 124 1216 119 512
5.015616 8 124 1216 119 512
5.016592 8 117 3857 119 3
5.016593 110 8 119 4968 5
5.017568 94 85 2600 8080 0
5.018544 94 85 2600 8080 0
5.022448 80 126 3621 25 0
5.024400 123 8 119 1922 0
5.029280 84 5 2235 119 512
5.029281 5 84 119 2235 0
5.037088 84 5 2235 119 512
5.038064 84 5 2235 119 512
5.044896 22 75 80 1298 512
5.046848 22 75 80 1298 512
5.046849 118 8 119 3872 0
5.047824 22 75 80 1298 512
5.048800 85 86 2540 80 0
5.050752 85 86 2540 80 0
5.051728 8 119 3874 119 512
5.051729 8 119 3874 119 512
5.052705 8 119 3874 119 512
5.052706 8 119 3874 119 254
5.057584 119 8 119 3874 0
5.058560 8 119 3874 119 3
5.060513 15 2 4472 80 0
5.062464 2 15 80 4472 256
5.062465 2 15 80 4472 256
5.063440 75 22 1298 80 0
5.066368 119 8 119 3874 56
5.067344 22 75 80 1298 512
5.067345 126 80 25 3621 0
5.068320 113 8 119 3861 0
5.069296 22 75 80 1298 512
5.069297 22 75 80 1298 185
5.069298 80 126 3621 25 0
5.069299 75 22 1298 80 0
5.071248 107 8 119 1599 0
5.073200 120 8 119 4923 0
5.074176 8 119 3874 119 40
5.076128 41 2 1119 1951 0
5.079056 2 41 1951 1119 512
5.079057 119 8 119 3874 15
5.081984 8 119 3874 119 40
5.084912 86 85 80 2540 536
5.085889 119 8 119 3874 15
5.089793 85 86 2540 80 0
5.100528 62 5 119 4971 15
5.102481 122 8 119 1979 0
5.103456 8 122 1979 119 3
5.104432 12 2 1064 20 0
5.106385 126 80 25 3621 81
5.107360 8 119 3874 119 35
5.107361 33 2 1167 2005 0
5.108336 2 12 20 1064 256
5.109312 8 110 4968 119 512
5.109313 2 33 2005 1167 512
5.110288 8 110 4968 119 512
5.110289 8 110 4968 119 224
5.111265 119 8 119 3874 5
5.113216 38 5 119 3854 0
5.115168 80 126 3621 25 27
5.115169 8 119 3874 119 406
5.116145 113 8 119 3861 5
5.119073 45 44 1352 5000 0
5.121025 108 63 25 3922 0
5.122976 63 108 3922 25 0
5.124928 110 8 119 4968 0
5.124929 94 85 2600 8080 0
5.125904 94 85 2600 8080 0
5.127857 124 8 119 1216 0
5.128832 8 124 1216 119 512
5.128834 85 94 8080 2600 168
5.129808 8 124 1216 119 512
5.129809 124 8 119 1216 0
5.129810 8 113 3861 119 0
5.130784 8 124 1216 119 512
5.131760 8 124 1216 119 512
5.131761 110 8 119 4968 0
5.132736 8 110 4968 119 3
5.134688 120 8 119 4923 0
5.136640 116 8 119 3821 0
5.137616 126 80 25 3621 0
5.137617 86 85 80 2540 123
5.140544 85 86 2540 80 0
5.147376 83 8 119 1596 0
5.148353 8 113 3861 119 40
5.151280 126 80 25 3621 33
5.152256 22 75 80 1298 512
5.153232 26 8 119 3880 15
5.154208 22 75 80 1298 512
5.155184 22 75 80 1298 185
5.155185 124 8 119 1216 0
5.156160 85 86 2540 80 0
5.157136 8 124 1216 119 512
5.157137 8 124 1216 119 512
5.158113 8 124 1216 119 512
5.159088 85 86 2540 80 0
5.160064 80 126 3621 25 52
5.166897 5 62 4971 119 0
5.175680 8 26 3880 119 41
5.176657 75 22 1298 80 0
5.177632 75 22 1298 80 0
5.178608 124 8 119 1216 0
5.179584 8 124 1216 119 512
5.183488 75 22 1298 80 0
5.185440 77 8 119 3873 0
5.185441 22 75 80 1298 0
5.185442 8 77 3873 119 3
5.187393 47 45 1021 513 0
5.197152 118 8 119 3872 5
5.201056 42 8 119 3012 15
5.210816 17 127 2405 25 512
5.211792 120 8 119 4923 0
5.212769 117 8 119 3857 0
5.213744 77 8 119 3873 47
5.214720 37 2 1131 1941 0
5.215696 2 37 1941 1131 212
5.216672 2 37 1941 1131 212
5.219600 74 17 3096 25 3
5.232288 8 42 3012 119 42
5.234240 8 77 3873 119 49
5.235216 12 2 1064 20 0
5.236192 2 12 20 1064 256
5.241072 2 25 1952 1069 512
5.241073 8 118 3872 119 49
5.243024 2 128 2470 1385 1
5.243025 15 2 4472 80 0
5.244976 37 2 1131 1941 0
5.244977 2 15 80 4472 256
5.245952 2 37 1941 1131 212
5.246928 26 8 119 3880 5
5.248880 5 62 4971 119 52
5.249856 8 26 3880 119 512
5.249857 8 26 3880 119 284
5.252785 119 8 119 3874 0
5.253760 8 119 3874 119 3
5.254736 10 2 1202 2029 0
5.256688 2 10 2029 1202 512
5.259616 77 8 119 3873 5
5.259617 85 86 2540 80 0
5.260593 119 8 119 3874 50
5.260594 118 8 119 3872 5
5.260595 110 8 119 4968 5
5.261568 8 77 3873 119 498
5.261569 54 8 119 3849 15
5.262544 22 75 80 1298 0
5.263520 85 86 2540 80 0
5.264496 8 119 3874 119 42
5.265472 116 8 119 3821 8
5.266448 8 118 3872 119 498
5.268401 119 8 119 3874 5
5.270353 22 129 80 1139 0
5.270354 21 2 1397 20 0
5.271328 8 54 3849 119 40
5.272304 2 21 20 1397 512
5.273280 2 21 20 1397 512
5.274256 2 21 20 1397 512
5.276208 8 119 3874 119 512
5.277184 8 119 3874 119 512
5.278160 8 119 3874 119 512
5.278161 8 119 3874 119 512
5.279137 124 8 119 1216 0
5.279138 8 119 3874 119 512
5.280112 8 119 3874 119 512
5.280113 8 119 3874 119 512
5.280114 91 2 1086 4043 0
5.281088 8 119 3874 119 512
5.281089 8 119 3874 119 117
5.282064 8 124 1216 119 512
5.282065 120 8 119 4923 0
5.282066 97 2 1029 20 0
5.283040 8 124 1216 119 512
5.283041 2 91 4043 1086 512
5.284016 8 124 1216 119 512
5.284017 8 124 1216 119 512
5.284018 97 2 1029 20 0
5.284019 119 8 119 3874 0
5.285968 2 91 4043 1086 512
5.286944 2 91 4043 1086 512
5.286945 17 74 25 3096 0
5.286946 2 97 20 1029 512
5.287920 2 97 20 1029 512
5.287921 2 97 20 1029 512
5.287922 49 47 1065 23 0
5.287923 113 8 119 3861 15
5.288897 119 8 119 3874 0
5.289872 94 85 2600 8080 0
5.291824 8 113 3861 119 35
5.293776 85 94 8080 2600 123
5.295728 8 83 119 3728 5
5.296704 8 130 119 1935 5
5.301584 113 8 119 3861 5
5.302560 122 8 119 1979 0
5.304512 8 113 3861 119 406
5.317200 8 116 3821 119 512
5.318176 8 116 3821 119 512
5.318177 8 116 3821 119 61
5.322080 130 8 1935 119 434
5.324033 86 85 80 2540 0
5.329888 8 130 119 1935 0
5.330864 116 8 119 3821 0
5.331840 8 116 3821 119 3
5.337696 116 8 119 3821 0
5.341601 130 8 1935 119 3
5.345504 116 8 119 3821 13
5.347456 8 110 4968 119 37
5.350384 8 116 3821 119 39
5.352336 85 94 8080 2600 0
5.354288 110 8 119 4968 5
5.357216 126 80 25 3621 0
5.363072 22 129 80 1139 0
5.366001 5 26 119 4495 0
5.367952 8 110 4968 119 512
5.368928 8 110 4968 119 512
5.369904 8 110 4968 119 508
5.374785 15 2 4472 80 0
5.377712 21 2 1397 20 0
5.377713 2 15 80 4472 256
5.379664 124 8 119 1216 0
5.379665 41 2 1119 1951 0
5.380640 110 8 119 4968 0
5.382592 33 2 1167 2005 0
5.388448 2 41 1951 1119 512
5.388449 2 33 2005 1167 512
5.391376 77 8 119 3873 0
5.392352 8 77 3873 119 3
5.394304 35 2 1076 1964 0
5.395280 2 35 1964 1076 212
5.411872 124 8 119 1216 0
5.412849 8 124 1216 119 512
5.413824 8 124 1216 119 512
5.413825 8 124 1216 119 512
5.414800 8 124 1216 119 512
5.423584 54 8 119 3849 0
5.436272 94 85 2600 8080 0
5.440176 117 8 119 3857 5
5.444080 8 117 3857 119 60
5.446034 118 8 119 3872 0
5.447008 31 2 1263 1996 0
5.447009 8 118 3872 119 3
5.448960 2 31 1996 1263 512
5.449936 2 31 1996 1263 512
5.449937 94 85 2600 8080 0
5.452864 119 8 119 3874 0
5.453840 8 119 3874 119 3
5.461648 26 5 4495 119 512
5.466528 26 5 4495 119 512
5.469456 26 5 4495 119 512
5.476289 120 8 119 4923 0
5.477264 8 120 4923 119 3
5.481168 35 2 1076 1964 0
5.482144 2 35 1964 1076 212
5.492880 17 74 25 3096 8
5.493856 117 8 119 3857 5
5.496784 8 117 3857 119 512
5.496785 116 8 119 3821 8
5.496786 5 75 119 3143 5
5.496787 8 117 3857 119 123
5.512400 75 5 3143 119 45
5.516304 94 85 2601 8080 299
5.519232 8 116 3821 119 512
5.519234 8 116 3821 119 512
5.520208 8 116 3821 119 512
5.520209 8 116 3821 119 512
5.521184 8 116 3821 119 512
5.522160 8 116 3821 119 512
5.522161 8 116 3821 119 390
5.526064 110 8 119 4968 0
5.527040 51 5 119 3855 113
5.528016 67 2 1114 2025 0
5.528017 8 110 4968 119 3
5.529968 2 67 2025 1114 512
5.529969 8 130 119 1935 0
5.529970 2 67 2025 1114 512
5.532896 116 8 119 3821 0
5.535824 116 8 119 3821 0
5.535825 119 8 119 3874 5
5.538752 8 119 3874 119 43
5.538754 116 8 119 3821 0
5.540705 21 2 1397 20 0
5.541681 26 8 119 3880 0
5.541682 8 26 3880 119 3
5.542658 35 2 1076 1964 0
5.543632 2 21 20 1397 512
5.544608 2 35 1964 1076 212
5.544609 116 8 119 3821 0
5.546560 8 131 119 41170 5
5.548513 8 61 119 1567 5
5.548514 83 8 3728 119 0
5.550464 8 131 119 41381 5
5.551440 8 77 119 1413 0
5.554368 119 8 119 3874 15
5.560224 50 2 55296 20 0
5.561200 5 51 3855 119 37
5.564128 2 50 20 55296 512
5.567057 5 26 119 4495 0
5.569008 61 8 1567 119 46
5.569984 83 8 3728 119 68
5.572913 8 119 3874 119 34
5.573888 12 2 1064 20 0
5.573889 12 2 1064 20 0
5.574865 124 8 119 1216 0
5.575841 15 2 4472 80 0
5.576816 8 124 1216 119 512
5.578768 2 12 20 1064 256
5.578769 2 12 20 1064 256
5.579744 2 15 80 4472 256
5.579745 119 8 119 3874 15
5.583648 8 119 3874 119 35
5.585600 77 8 119 3873 0
5.589505 10 2 1202 2029 0
5.589506 119 8 119 3874 5
5.593408 2 10 2029 1202 512
5.594384 26 5 4495 119 512
5.594385 26 5 4495 119 102
5.602192 85 94 8080 2601 0
5.606097 51 5 119 3855 0
5.612928 117 8 119 3857 0
5.613904 8 119 3874 119 512
5.614880 8 119 3874 119 512
5.615856 8 119 3874 119 512
5.615857 8 119 3874 119 512
5.616832 8 119 3874 119 512
5.616833 8 119 3874 119 379
5.616834 8 117 3857 119 3
5.617808 32 22 1879 80 0
5.619761 119 8 119 3874 0
5.619762 126 80 25 3621 28
5.620736 125 63 8042 25 0
5.621712 22 32 80 1879 494
5.630496 5 132 3856 119 0
5.633424 80 126 3621 25 32
5.640256 37 2 1131 1941 0
5.641232 2 37 1941 1131 212
5.642208 2 37 1941 1131 212
5.646112 118 8 119 3872 0
5.650016 5 26 119 4495 0
5.650017 21 2 1397 20 0
5.652944 2 21 20 1397 512
5.652945 119 8 119 3874 0
5.653920 8 119 3874 119 3
5.658800 94 85 2597 8080 0
5.661728 85 94 8080 2597 0
5.663680 126 80 25 3621 39
5.666608 80 126 3621 25 6
5.668560 131 8 41170 119 0
5.675392 120 8 119 4923 0
5.677345 131 8 41381 119 0
5.685152 48 2 1161 2032 0
5.688080 2 48 2032 1161 512
5.688081 41 2 1119 1951 0
5.690032 2 41 1951 1119 512
5.693936 131 8 41170 119 536
5.697841 15 2 4472 80 0
5.699792 2 15 80 4472 256
5.703696 33 2 1167 2005 0
5.705648 2 33 2005 1167 512
5.705649 132 5 119 3856 0
5.706624 5 132 3856 119 0
5.707600 12 2 1064 20 0
5.709552 2 12 20 1064 256
5.721264 110 8 119 4968 5
5.730049 8 83 119 3728 0
5.731024 131 8 41381 119 536
5.731025 117 8 119 3857 5
5.733952 131 8 41381 119 536
5.734928 8 117 3857 119 34
5.737856 116 8 119 3821 0
5.737857 21 2 1397 20 0
5.738833 8 116 3821 119 3
5.742736 126 80 25 3621 0
5.743712 2 21 20 1397 512
5.747616 116 8 119 3821 13
5.749568 67 2 1114 2025 0
5.751520 2 67 2025 1114 512
5.757376 46 5 4324 119 512
5.758352 5 46 119 4324 0
5.760304 119 8 119 3874 5
5.766161 5 84 119 2235 0
5.766162 120 8 119 4923 5
5.768112 109 2 1133 21 26
5.770064 2 109 21 1133 30
5.774944 84 5 2235 119 512
5.774945 84 5 2235 119 512
5.775920 84 5 2235 119 512
5.778848 124 8 119 1216 0
5.778849 31 2 1263 1996 0
5.781777 117 8 119 3857 15
5.782752 2 31 1996 1263 512
5.783728 2 31 1996 1263 512
5.791536 5 11 119 3868 15
5.792512 5 84 119 2235 0
5.797392 11 5 3868 119 0
5.800320 84 5 2235 119 512
5.800321 84 5 2235 119 512
5.801296 84 5 2235 119 512
5.806176 132 5 119 3856 49
5.807152 132 5 119 3856 0
